S,R,LB,radius,weight,Group,ReasonId,Timestamp,ProjectId
L11005443,L11001844,L11034982,3,100,1,4,2019-07-24 16:12:10.150,0
L11005443,L11005972,L11034982,3,500,1,3,2019-07-24 16:14:57.603,0
L11005443,L11004919,L11034982,3,100,1,3,2019-07-24 16:13:23.157,0
L11005443,L11004882,L11034982,4,99,1,5,2019-07-24 16:07:31.587,0
L11005443,L11014930,L11034982,4,100,1,12,2019-07-24 16:11:13.137,0
L11005443,L11001907,L11034982,4,100,1,5,2019-07-24 16:09:23.587,0
L11005443,L11001521,L11034982,4,100,1,7,2019-07-24 16:16:01.583,0
L11005443,L11000240,L11034982,4,100,1,7,2019-07-24 16:16:49.593,0
L11005443,L11006194,L11034982,4,100,1,5,2019-07-24 16:18:31.593,0
L11001900,L11006187,L11034982,3,500,1,2,2019-07-24 16:33:06.133,0
L11001900,L11014930,L11034982,4,500,1,2,2019-07-24 16:23:24.577,0
L11001900,L11001841,L11034982,4,200,1,8,2019-07-25 20:30:35.647,0
L11001900,L11006210,L11034982,4,500,1,1,2019-07-24 16:26:10.137,0
L11008167,L11004416,L11034982,3,100,1,5,2019-07-20 15:20:56.340,0
L11008167,L11006246,L11034982,3,200,1,3,2019-07-20 15:23:29.860,0
L11008167,L11006028,L11034982,3,100,1,3,2019-07-17 12:12:52.203,0
L11008167,L11006121,L11034982,3,100,1,5,2019-07-18 09:30:47.323,0
L11008167,L11010809,L11034982,3,100,1,1,2019-07-17 12:10:25.153,0
L11008167,L11004402,L11034982,3,100,1,7,2019-07-17 12:14:45.160,0
L11008167,L11000815,L11034982,4,200,1,2,2019-07-19 18:11:44.827,0
L11008167,L11005724,L11034982,4,100,1,1,2019-07-18 19:38:46.900,0
L11008167,L11012480,L11034982,4,200,1,9,2019-07-17 12:11:56.120,0
L11008167,L11005806,L11034982,4,100,1,4,2019-07-18 09:28:22.203,0
L11008167,L11005845,L11034982,4,100,1,1,2019-07-18 09:29:37.277,0
L11008167,L11010029,L11034982,4,200,1,7,2019-07-18 19:38:04.913,0
L50208556,L11006149,L11034982,3,100,1,3,2019-07-15 08:51:32.033,0
L11003849,L11033050,L11034982,3,500,1,1,2019-07-15 13:14:43.870,0
L11003849,L11029587,L11034982,3,1000,1,1,2019-07-18 16:49:43.953,0
L11003849,L11022335,L11034982,4,500,1,1,2019-07-15 13:18:33.937,0
L11005972,L11000072,L11034982,3,200,1,12,2019-07-15 22:18:14.533,0
L11005972,L11014595,L11034982,3,400,1,12,2019-07-23 17:10:54.657,0
L11005972,L11006187,L11034982,3,400,1,12,2019-07-15 22:42:48.500,0
L11005972,L11002878,L11034982,3,200,1,12,2019-07-15 22:16:19.500,0
L11005972,L11000048,L11034982,3,300,1,12,2019-07-26 18:55:18.900,0
L11005972,L11033050,L11034982,3,800,1,12,2019-07-15 22:32:30.567,0
L11005972,L11003235,L11034982,3,500,1,12,2019-07-15 22:17:15.530,0
L11005972,L41001411,L11034982,3,200,1,12,2019-07-15 22:31:15.567,0
L11005972,L11005443,L11034982,3,300,1,12,2019-07-15 22:41:01.560,0
L11005972,L11000047,L11034982,4,200,1,12,2019-07-26 18:57:10.900,0
L11005972,L11003822,L11034982,4,500,1,12,2019-07-15 22:26:25.557,0
L11005972,L11022488,L11034982,4,200,1,12,2019-07-15 22:25:21.487,0
L11005972,L11002417,L11034982,4,200,1,12,2019-07-15 22:23:59.497,0
L11005972,L11005920,L11034982,4,600,1,12,2019-07-15 22:29:44.563,0
L11005972,L11023188,L11034982,4,500,1,12,2019-07-15 22:45:19.510,0
L11005972,L11028597,L11034982,4,200,1,12,2019-07-15 22:44:26.480,0
L11005972,L11032509,L11034982,4,200,1,12,2019-07-15 22:33:52.490,0
L11005972,L11000071,L11034982,4,600,1,12,2019-07-15 22:46:00.523,0
L11005972,L11002492,L11034982,4,200,1,12,2019-07-15 22:15:06.510,0
L11005972,L11002491,L11034982,4,200,1,12,2019-07-15 22:19:16.567,0
L11005972,L11030827,L11034982,4,200,1,12,2019-07-15 22:20:23.560,0
L11005972,L11003863,L11034982,4,200,1,12,2019-07-15 22:21:25.577,0
L11005972,L15541721,L11034982,4,200,1,12,2019-07-15 22:27:17.613,0
L11005972,L15542065,L11034982,4,200,1,12,2019-07-15 22:28:37.567,0
L11005972,L50426466,L11034982,4,200,1,12,2019-07-15 22:34:41.487,0
L11005972,L11025739,L11034982,4,300,1,12,2019-07-15 22:36:26.560,0
L11005972,L11006307,L11034982,4,200,1,12,2019-07-15 22:37:32.560,0
L11005972,L11003099,L11034982,4,600,1,12,2019-07-15 22:38:20.550,0
L11005972,L11002416,L11034982,4,200,1,12,2019-07-15 22:39:22.577,0
L11005972,L11002412,L11034982,4,300,1,12,2019-07-15 22:40:04.590,0
L11004919,L11006246,L11034982,3,150,1,1,2019-07-30 15:24:26.277,0
L11004919,L11006121,L11034982,3,200,1,9,2019-07-30 15:14:53.280,0
L11004919,L11005443,L11034982,3,100,1,7,2019-07-23 16:52:39.123,0
L11004919,L11004402,L11034982,3,300,1,9,2019-07-30 15:13:06.873,0
L11004919,L11004898,L11034982,3,300,1,6,2019-07-30 14:43:58.850,0
L11004919,L11004846,L11034982,4,300,1,10,2019-07-30 14:53:14.833,0
L11004919,L11004885,L11034982,4,300,1,7,2019-07-30 14:52:02.860,0
L11004919,L11004842,L11034982,4,200,1,3,2019-07-30 14:50:39.830,0
L11004919,L11004820,L11034982,4,500,1,7,2019-07-30 14:48:36.307,0
L11004919,L11004795,L11034982,4,300,1,8,2019-07-30 14:47:25.300,0
L11004919,L11004808,L11034982,4,300,1,11,2019-07-30 14:54:13.830,0
L11004919,L11004804,L11034982,4,200,1,1,2019-07-30 14:57:24.290,0
L11004919,L11004911,L11034982,4,300,1,4,2019-07-30 14:58:44.297,0
L11004919,L11004888,L11034982,4,100,1,10,2019-07-30 15:00:10.300,0
L11004919,L11004869,L11034982,4,100,1,10,2019-07-30 15:01:19.313,0
L11004919,L11032103,L11034982,4,100,1,1,2019-07-30 15:04:11.820,0
L11004919,L11006142,L11034982,4,200,1,9,2019-07-30 15:09:21.280,0
L11001853,L11003110,L11034982,3,200,1,3,2019-07-25 05:20:59.610,0
L11001853,L11000048,L11034982,3,100,1,8,2019-07-25 10:23:23.070,0
L11001853,L11003691,L11034982,3,400,1,12,2019-07-24 18:07:37.527,0
L11001853,L11003834,L11034982,4,400,1,1,2019-07-25 05:29:32.623,0
L11001853,L11006307,L11034982,4,300,1,5,2019-07-24 18:11:59.063,0
L11001853,L11013729,L11034982,4,100,1,1,2019-07-24 17:55:48.070,0
L11001853,L41000013,L11034982,4,250,1,2,2019-07-24 11:53:19.760,0
L11001853,L11014015,L11034982,4,300,1,5,2019-07-24 18:18:52.070,0
L11001853,L11003140,L11034982,4,100,1,5,2019-07-24 17:58:45.543,0
L11001853,L11006340,L11034982,4,100,1,5,2019-07-25 05:34:20.083,0
L11001853,L11003339,L11034982,4,100,1,1,2019-07-25 05:40:20.580,0
L11004898,L11004919,L11034982,3,50,1,1,2019-07-23 07:00:52.647,0
L11004898,L11004846,L11034982,4,20,1,1,2019-07-23 06:46:05.220,0
L11004898,L11004885,L11034982,4,20,1,1,2019-07-23 06:48:39.667,0
L11004898,L11004842,L11034982,4,20,1,1,2019-07-23 06:52:04.690,0
L11004898,L11004820,L11034982,4,50,1,7,2019-07-23 06:57:57.670,0
L11019308,L11019307,L11034982,5,50,1,1,2019-07-17 17:03:07.887,0
L11019308,L11015009,L11034982,5,20,1,2,2019-07-17 17:17:47.870,0
L11000863,L11002072,L11034982,4,500,1,1,2019-07-24 16:40:20.577,0
L11004882,L11014930,L11034982,4,299,1,2,2019-07-24 16:58:49.120,0
L11014930,L11002072,L11034982,4,100,1,4,2019-07-24 16:20:56.120,0
L11014930,L11001956,L11034982,4,300,1,1,2019-07-26 16:12:17.057,0
L11023188,L11003822,L11034982,4,200,1,1,2019-07-19 01:24:17.617,0
L11023188,L11022488,L11034982,4,100,1,1,2019-07-19 01:04:03.633,0
L11023188,L11000073,L11034982,4,200,1,7,2019-07-15 20:13:28.570,0
L11023188,L11028597,L11034982,4,200,1,7,2019-07-15 20:14:18.570,0
L11023188,L11032509,L11034982,4,200,1,7,2019-07-19 01:06:58.630,0
L11023188,L11000071,L11034982,4,200,1,3,2019-07-19 01:16:01.623,0
L11023188,L11002320,L11034982,5,100,1,7,2019-07-19 01:06:17.620,0
L11023188,L11017091,L11034982,5,200,1,1,2019-07-19 01:22:23.610,0
L11002412,L11002345,L11034982,4,200,1,7,2019-07-24 16:05:29.583,0
L11000047,L11000045,L11034982,5,100,1,7,2019-07-10 14:10:56.133,0
L11006194,L11001865,L11034982,5,100,1,9,2019-07-24 16:38:40.130,0
L11017923,L11017045,L11034982,4,200,1,3,2019-07-11 16:41:27.103,0
L11017923,L21032656,L11034982,5,500,1,5,2019-07-11 16:36:48.150,0
L11017923,L11011149,L11034982,5,500,1,9,2019-07-11 16:43:24.073,0
L11017923,L11035488,L11034982,5,200,1,2,2019-07-11 16:50:08.190,0
L11017923,L11013324,L11034982,5,100,1,3,2019-07-12 18:36:32.827,0
L11017923,L11006068,L11034982,5,100,1,7,2019-07-12 18:38:22.850,0
L11017045,L11017923,L11034982,4,400,1,3,2019-07-12 18:50:00.810,0
L11017045,L11008589,L11034982,4,500,1,6,2019-07-12 18:33:06.733,0
L11017045,L21032656,L11034982,5,300,1,6,2019-07-12 18:43:40.727,0
L11017045,L11013324,L11034982,5,100,1,3,2019-07-12 18:50:49.740,0
L11017045,L11005878,L11034982,5,500,1,1,2019-07-12 18:34:23.733,0
L11017045,L11010513,L11034982,5,500,1,3,2019-07-12 18:36:10.810,0
L11017045,L11001002,L11034982,5,900,1,6,2019-07-12 18:48:18.823,0
L11017045,L11015819,L11034982,5,300,1,4,2019-07-21 12:44:55.830,0
L11008589,L11017045,L11034982,4,500,1,6,2019-07-12 18:48:51.817,0
L11008589,L21032656,L11034982,5,500,1,5,2019-07-12 18:53:06.743,0
L11008589,L11013324,L11034982,5,500,1,8,2019-07-12 18:51:39.740,0
L11008589,L11005878,L11034982,5,500,1,7,2019-07-12 18:45:53.760,0
L11003822,L11022488,L11034982,4,500,1,8,2019-07-12 08:54:36.560,0
L11003822,L11002417,L11034982,4,500,1,1,2019-07-11 14:19:23.163,0
L11003822,L11003102,L11034982,5,500,1,3,2019-07-12 08:52:38.480,0
L11003822,L11000067,L11034982,5,500,1,7,2019-07-12 08:57:21.487,0
L11003822,L11017523,L11034982,5,500,1,8,2019-07-12 10:28:35.130,0
L11022488,L11003822,L11034982,4,500,1,1,2019-07-17 09:10:42.263,0
L11022488,L11003102,L11034982,5,200,1,3,2019-07-17 09:11:40.173,0
L11022488,L11017523,L11034982,5,200,1,1,2019-07-11 14:47:17.167,0
L11003099,L11006307,L11034982,4,500,1,7,2019-07-25 16:45:24.243,0
L11003099,L11001780,L11034982,4,500,1,5,2019-07-25 16:44:05.263,0
L11003099,L11003102,L11034982,5,300,1,1,2019-07-25 16:52:15.793,0
L11005806,L11005845,L11034982,4,100,1,3,2019-07-18 09:33:13.267,0
L11006340,L11014015,L11034982,4,100,1,3,2019-07-29 11:01:54.130,0
L11006340,L11006414,L11034982,5,500,1,1,2019-07-29 11:05:53.613,0
L11002400,L11000269,L11034982,4,100,1,2,2019-07-25 11:24:35.477,0
L11002400,L11000157,L11034982,4,200,1,4,2019-07-26 16:22:17.493,0
L11001956,L11014930,L11034982,4,500,1,1,2019-07-25 12:10:44.423,0
L11005878,L21032656,L11034982,5,200,1,7,2019-07-18 10:49:28.223,0
L11005878,L11006068,L11034982,5,300,1,1,2019-07-12 18:53:36.720,0
L11005878,L11001002,L11034982,5,500,1,3,2019-07-13 06:10:49.333,0
L11005878,L11005386,L11034982,6,200,1,8,2019-07-13 06:12:28.370,0
L11005878,L11012579,L11034982,6,300,1,11,2019-07-13 06:13:51.403,0
L11005878,L11012401,L11034982,6,100,1,8,2019-07-15 08:54:11.033,0
L11005878,L11005881,L11034982,6,300,1,3,2019-07-18 10:45:51.170,0
L11012579,L11005881,L11034982,6,300,1,8,2019-07-15 12:29:57.890,0
L11005881,L11005386,L11034982,6,250,1,7,2019-07-13 12:55:14.100,0
L11005881,L11012579,L11034982,6,200,1,8,2019-07-15 12:26:56.887,0
L11032745,L11034982,L11032745,1,200,1,6,2019-07-11 20:44:06.987,0
L11032745,L11027745,L11032745,1,500,1,6,2019-07-19 13:45:36.870,0
L11032745,L11003097,L11032745,1,50,1,8,2019-07-08 21:38:36.217,0
L11032745,L70000291,L11032745,1,100,1,9,2019-07-19 13:38:42.017,0
L11032745,L11014955,L11032745,1,100,1,1,2019-07-08 21:26:27.133,0
L11032745,L11029527,L11032745,1,500,1,1,2019-07-08 23:26:02.143,0
L11032745,L11023277,L11032745,1,200,1,1,2019-07-11 20:15:59.013,0
L11032745,L11010067,L11032745,1,100,1,1,2019-07-11 20:28:09.960,0
L11032745,L11002699,L11032745,1,200,1,1,2019-07-11 20:40:27.990,0
L11032745,L11028598,L11032745,1,50,1,3,2019-07-11 20:47:38.913,0
L11032745,L11004294,L11032745,1,50,1,3,2019-07-11 20:54:36.900,0
L11032745,L11035482,L11032745,1,50,1,5,2019-07-11 22:16:48.983,0
L11032745,L11004291,L11032745,1,150,1,1,2019-07-13 13:36:32.103,0
L11032745,L11007655,L11032745,1,400,1,12,2019-07-19 17:44:44.857,0
L11032745,L11020161,L11032745,1,150,1,1,2019-07-19 17:47:24.863,0
L11032745,L11012753,L11032745,1,150,1,1,2019-07-19 17:50:18.707,0
L11034982,L11004307,L11032745,2,400,1,7,2019-07-17 18:17:14.827,0
L11034982,L11012699,L11032745,2,500,1,6,2019-07-17 18:26:45.827,0
L11034982,L11007881,L11032745,2,500,1,3,2019-07-17 18:22:56.817,0
L11034982,L11004293,L11032745,2,400,1,1,2019-07-17 18:31:25.817,0
L11027745,L11004275,L11032745,2,50,1,1,2019-07-11 16:00:40.100,0
L11027745,L11000277,L11032745,2,50,1,1,2019-07-11 13:55:58.277,0
L11027745,L11018687,L11032745,2,50,1,1,2019-07-11 13:54:29.177,0
L11027745,L11000236,L11032745,2,50,1,1,2019-07-11 13:56:38.310,0
L11027745,L11004785,L11032745,2,50,1,3,2019-07-11 16:01:46.107,0
L11027745,L11013875,L11032745,2,20,1,4,2019-07-10 17:26:59.023,0
L11027745,L11015290,L11032745,2,50,1,4,2019-07-11 08:06:12.420,0
L11027745,L11002513,L11032745,2,50,1,4,2019-07-11 08:11:16.493,0
L11027745,L11019751,L11032745,2,50,1,5,2019-07-11 09:13:06.367,0
L11027745,L11032916,L11032745,2,50,1,1,2019-07-11 10:06:57.350,0
L11027745,L11030180,L11032745,2,50,1,1,2019-07-11 10:09:24.393,0
L11027745,L11031747,L11032745,2,50,1,1,2019-07-11 10:11:30.427,0
L11027745,L11004374,L11032745,2,50,1,1,2019-07-11 13:53:38.183,0
L11027745,L11000072,L11032745,2,50,1,1,2019-07-11 13:55:15.210,0
L11027745,L11003481,L11032745,2,50,1,1,2019-07-11 13:58:50.250,0
L11027745,L70024662,L11032745,2,50,1,5,2019-07-11 14:05:05.270,0
L11027745,L11013764,L11032745,2,50,1,2,2019-07-11 15:54:36.110,0
L11027745,L11012993,L11032745,2,50,1,6,2019-07-11 16:03:19.200,0
L11027745,L11002545,L11032745,2,150,1,10,2019-07-12 08:59:50.597,0
L11027745,L11003880,L11032745,2,50,1,1,2019-07-17 08:25:52.270,0
L11027745,L11021927,L11032745,2,100,1,7,2019-07-18 09:48:46.260,0
L11027745,L11018669,L11032745,2,100,1,4,2019-07-24 07:59:18.897,0
L11027745,L11012699,L11032745,2,100,1,1,2019-07-24 09:18:17.453,0
L11027745,L11028774,L11032745,2,100,1,4,2019-07-24 14:24:28.197,0
L11027745,L11011227,L11032745,2,100,1,3,2019-07-24 18:52:26.563,0
L11027745,L11014595,L11032745,2,100,1,1,2019-07-26 18:11:10.497,0
L11027745,L11017202,L11032745,2,100,1,4,2019-07-26 18:14:18.470,0
L11027745,L11022946,L11032745,2,100,1,7,2019-07-26 18:16:39.030,0
L11027745,L11020790,L11032745,2,100,1,3,2019-07-26 18:18:24.067,0
L11027745,L11003110,L11032745,2,100,1,4,2019-07-30 07:28:39.380,0
L70000291,L70018928,L11032745,2,200,1,1,2019-07-09 16:11:39.707,0
L11029527,L11029597,L11032745,2,100,1,1,2019-07-11 14:42:03.243,0
L11029527,L11006195,L11032745,2,200,1,8,2019-07-11 14:50:21.223,0
L11029527,L11002476,L11032745,2,200,1,1,2019-07-11 14:51:12.233,0
L11029527,L11002354,L11032745,2,100,1,1,2019-07-11 14:55:19.180,0
L11029527,L11003845,L11032745,2,100,1,1,2019-07-11 14:56:19.137,0
L11010067,L11025302,L11032745,2,100,1,3,2019-07-23 11:40:30.473,0
L11010067,L11010809,L11032745,2,100,1,7,2019-07-23 11:34:34.007,0
L11010067,L11004402,L11032745,2,100,1,7,2019-07-23 11:37:30.010,0
L11010067,L11027074,L11032745,2,100,1,9,2019-07-23 11:44:27.443,0
L11028598,L11032916,L11032745,2,400,1,1,2019-07-24 12:02:34.780,0
L11028598,L11012699,L11032745,2,200,1,1,2019-07-24 13:59:40.680,0
L11004294,L11004307,L11032745,2,100,1,1,2019-07-11 14:19:28.153,0
L11004294,L11012699,L11032745,2,100,1,1,2019-07-12 09:19:11.437,0
L11004294,L11007881,L11032745,2,100,1,1,2019-07-11 14:16:18.260,0
L11035482,L11004307,L11032745,2,250,1,1,2019-07-15 16:41:54.700,0
L11035482,L11032916,L11032745,2,100,1,1,2019-07-24 12:03:06.743,0
L11035482,L11004374,L11032745,2,150,1,1,2019-07-15 18:56:12.717,0
L11035482,L11012699,L11032745,2,250,1,1,2019-07-15 16:35:43.807,0
L11035482,L11007881,L11032745,2,250,1,8,2019-07-15 16:46:04.793,0
L11035482,L11003845,L11032745,2,150,1,1,2019-07-15 18:52:17.700,0
L11035482,L11004293,L11032745,2,150,1,1,2019-07-15 18:51:50.673,0
L11035482,L11000044,L11032745,2,100,1,1,2019-07-15 18:46:24.703,0
L11007655,L11024769,L11032745,2,20,1,6,2019-07-13 08:18:42.220,0
L11007655,L11004275,L11032745,2,20,1,1,2019-07-11 09:54:56.330,0
L11007655,L11018687,L11032745,2,50,1,1,2019-07-13 08:16:26.313,0
L11007655,L11023389,L11032745,2,20,1,6,2019-07-13 08:18:02.287,0
L11007655,L11020432,L11032745,2,20,1,1,2019-07-13 08:20:07.213,0
L11007655,L11031747,L11032745,2,100,1,6,2019-07-13 08:33:10.177,0
L11007655,L11004374,L11032745,2,20,1,1,2019-07-13 08:21:06.200,0
L11007655,L11012699,L11032745,2,100,1,1,2019-07-13 08:23:25.273,0
L11007655,L11015412,L11032745,2,100,1,6,2019-07-30 13:36:00.347,0
L11007655,L11018321,L11032745,2,50,1,1,2019-07-11 09:36:10.420,0
L11007655,L11024037,L11032745,2,20,1,1,2019-07-11 09:53:54.400,0
L11007655,L11035206,L11032745,2,50,1,6,2019-07-13 08:24:48.277,0
L11007655,L41004275,L11032745,2,100,1,1,2019-07-13 08:26:14.280,0
L11007655,L11027757,L11032745,2,50,1,1,2019-07-13 08:27:38.277,0
L11007655,L11007395,L11032745,2,100,1,1,2019-07-13 08:29:22.187,0
L11007655,L11012917,L11032745,2,500,1,1,2019-07-13 08:30:58.197,0
L11007655,L11000707,L11032745,2,50,1,1,2019-07-13 08:36:12.183,0
L11007655,L50386180,L11032745,2,100,1,2,2019-07-30 13:31:06.350,0
L11007655,L70008999,L11032745,2,100,1,2,2019-07-30 13:32:33.343,0
L11007655,L11013353,L11032745,2,100,1,3,2019-07-30 13:33:38.900,0
L11020161,L11022946,L11032745,2,100,1,6,2019-07-17 20:01:01.860,0
L11020161,L11029587,L11032745,2,100,1,3,2019-07-17 19:58:03.753,0
L11020161,L11006045,L11032745,2,100,1,1,2019-07-19 18:19:24.870,0
L11012753,L11003481,L11032745,2,100,1,1,2019-07-11 15:14:45.123,0
L11012753,L41004275,L11032745,2,500,1,1,2019-07-11 15:17:05.250,0
L11018223,L11024769,L11032745,2,20,1,6,2019-07-08 13:54:05.380,0
L11018223,L11024309,L11032745,2,20,1,3,2019-07-08 13:55:27.363,0
L11018223,L11004275,L11032745,2,20,1,2,2019-07-08 14:13:11.353,0
L11018223,L11002583,L11032745,2,20,1,6,2019-07-08 14:19:17.367,0
L11018223,L11001507,L11032745,2,10,1,3,2019-07-08 14:27:21.417,0
L11018223,L11004307,L11032745,2,20,1,3,2019-07-24 12:32:35.330,0
L11018223,L11002250,L11032745,2,50,1,1,2019-07-24 12:36:14.310,0
L11018223,L11002397,L11032745,2,100,1,11,2019-07-24 12:38:24.270,0
L11018223,L11000277,L11032745,2,20,1,5,2019-07-24 12:40:30.260,0
L11018223,L11018687,L11032745,2,20,1,8,2019-07-24 12:42:44.743,0
L11018223,L11000236,L11032745,2,20,1,8,2019-07-24 12:44:05.730,0
L11018223,L11018986,L11032745,2,20,1,7,2019-07-24 12:50:24.270,0
L11018223,L11023389,L11032745,2,20,1,7,2019-07-24 12:51:36.263,0
L11018223,L11024263,L11032745,2,500,1,11,2019-07-24 12:54:05.710,0
L11018223,L11020432,L11032745,2,10,1,3,2019-07-25 15:45:19.293,0
L11018223,L11021352,L11032745,2,20,1,1,2019-07-25 15:49:27.820,0
L11018223,L11003280,L11032745,2,50,1,8,2019-07-25 16:49:46.803,0
L11018223,L60000512,L11032745,2,30,1,1,2019-07-25 16:54:14.790,0
L11018223,L11000957,L11032745,2,30,1,8,2019-07-25 16:55:49.260,0
L11024309,L11024769,L11032745,2,200,1,1,2019-07-24 00:14:58.823,0
L11024309,L11024263,L11032745,2,300,1,10,2019-07-24 12:53:55.750,0
L11024309,L11021352,L11032745,2,300,1,9,2019-07-18 09:26:28.287,0
L11024309,L11018669,L11032745,2,200,1,6,2019-07-24 00:07:29.370,0
L11024309,L11011227,L11032745,2,200,1,9,2019-07-24 00:11:08.847,0
L11024309,L11019713,L11032745,2,150,1,1,2019-07-18 09:27:53.210,0
L11024309,L11023447,L11032745,2,200,1,7,2019-07-24 00:20:26.850,0
L11024309,L11004826,L11032745,2,200,1,1,2019-07-24 00:23:50.813,0
L11024309,L11025430,L11032745,2,100,1,10,2019-07-20 10:18:38.060,0
L11024309,L11007813,L11032745,2,100,1,10,2019-07-20 10:16:57.057,0
L11024309,L11020866,L11032745,2,200,1,1,2019-07-24 00:08:55.380,0
L11024309,L11023388,L11032745,3,200,1,7,2019-07-24 00:17:21.823,0
L11004275,L11002545,L11032745,2,100,1,3,2019-07-20 16:30:03.270,0
L11004275,L11024037,L11032745,2,200,1,6,2019-07-17 09:45:23.163,0
L11004275,L11034833,L11032745,2,100,1,10,2019-07-20 16:33:12.263,0
L11001507,L11018986,L11032745,2,100,1,9,2019-07-18 12:13:07.100,0
L11001507,L11023389,L11032745,2,100,1,7,2019-07-18 12:10:26.127,0
L11001507,L11020432,L11032745,2,100,1,8,2019-07-19 12:38:37.090,0
L11001507,L11022946,L11032745,2,50,1,8,2019-07-26 08:29:46.200,0
L11001507,L11023447,L11032745,2,50,1,7,2019-07-26 08:30:42.200,0
L11001507,L11019122,L11032745,2,100,1,7,2019-07-18 12:14:37.110,0
L11001507,L11018979,L11032745,2,50,1,1,2019-07-26 11:58:57.507,0
L11001507,L11025430,L11032745,2,100,1,3,2019-07-19 12:47:00.943,0
L11001507,L11018663,L11032745,2,100,1,7,2019-07-19 12:40:53.947,0
L11001507,L11020866,L11032745,2,100,1,8,2019-07-19 12:45:00.920,0
L11004307,L11000236,L11032745,2,100,1,1,2019-07-11 14:47:58.183,0
L11004307,L11012699,L11032745,2,200,1,1,2019-07-15 16:31:34.727,0
L11004307,L11005837,L11032745,2,150,1,1,2019-07-15 16:29:19.730,0
L11004307,L11007881,L11032745,2,200,1,7,2019-07-11 14:45:31.160,0
L11000277,L11002397,L11032745,2,200,1,11,2019-07-21 18:50:47.053,0
L11000277,L11000957,L11032745,2,100,1,1,2019-07-21 18:52:17.053,0
L11000277,L11019751,L11032745,2,100,1,1,2019-07-21 18:47:06.053,0
L11000277,L11003880,L11032745,2,100,1,8,2019-07-18 13:39:42.057,0
L11000277,L11000707,L11032745,2,100,1,3,2019-07-21 18:48:49.050,0
L11000277,L11002383,L11032745,2,100,1,1,2019-07-18 09:52:30.257,0
L11000277,L11001512,L11032745,2,200,1,1,2019-07-17 09:41:22.163,0
L11000277,L11015142,L11032745,2,150,1,7,2019-07-11 20:12:32.933,0
L11000277,L70002052,L11032745,2,200,1,1,2019-07-11 20:06:39.940,0
L11000277,L11006195,L11032745,2,100,1,1,2019-07-21 18:42:36.633,0
L11000277,L11001844,L11032745,3,100,1,1,2019-07-21 18:44:01.653,0
L11018687,L11002397,L11032745,2,200,1,1,2019-07-17 09:37:03.243,0
L11018687,L11019751,L11032745,2,100,1,5,2019-07-11 14:43:43.240,0
L11018687,L11018321,L11032745,2,100,1,1,2019-07-11 14:30:21.150,0
L11018687,L11013353,L11032745,2,100,1,3,2019-07-11 14:36:40.227,0
L11018687,L11015142,L11032745,2,100,1,8,2019-07-11 14:49:50.250,0
L11018687,L11025053,L11032745,2,100,1,1,2019-07-11 14:38:37.153,0
L11018687,L11006187,L11032745,3,100,1,5,2019-07-17 09:38:57.160,0
L11018687,L11013010,L11032745,3,100,1,3,2019-07-17 09:34:47.240,0
L11018687,L11000003,L11032745,3,200,1,1,2019-07-17 09:40:30.150,0
L11018687,L11030824,L11032745,3,100,1,4,2019-07-17 09:53:29.150,0
L11000236,L11004275,L11032745,2,100,1,11,2019-07-12 21:36:47.627,0
L11000236,L11004307,L11032745,2,100,1,1,2019-07-11 14:26:40.230,0
L11000236,L11002397,L11032745,2,100,1,11,2019-07-12 21:13:32.643,0
L11000236,L11000277,L11032745,2,100,1,1,2019-07-11 14:36:55.160,0
L11000236,L11000957,L11032745,2,100,1,2,2019-07-12 21:10:50.660,0
L11000236,L11019751,L11032745,2,100,1,5,2019-07-11 14:20:32.157,0
L11000236,L11004374,L11032745,2,100,1,11,2019-07-12 21:24:38.647,0
L11000236,L11003880,L11032745,2,100,1,1,2019-07-11 14:42:09.237,0
L11000236,L11015142,L11032745,2,100,1,3,2019-07-12 21:39:49.710,0
L11000236,L11006195,L11032745,2,100,1,3,2019-07-12 21:29:33.613,0
L11000236,L11015548,L11032745,3,100,1,2,2019-07-12 21:08:09.800,0
L11000236,L11001844,L11032745,3,100,1,1,2019-07-12 21:17:03.710,0
L11000236,L11000996,L11032745,3,100,1,3,2019-07-12 21:20:29.670,0
L11000236,L11006736,L11032745,3,100,1,2,2019-07-12 21:50:39.690,0
L11018986,L11001507,L11032745,2,50,1,1,2019-07-18 09:18:08.220,0
L11018986,L11021352,L11032745,2,20,1,8,2019-07-18 09:21:28.293,0
L11018986,L11019122,L11032745,2,50,1,7,2019-07-18 08:52:42.220,0
L11018986,L11004912,L11032745,2,20,1,7,2019-07-18 09:15:57.230,0
L11018986,L11025430,L11032745,2,30,1,8,2019-07-18 09:25:28.333,0
L11018986,L11020431,L11032745,2,20,1,7,2019-07-18 10:17:36.253,0
L11018986,L11020866,L11032745,2,100,1,10,2019-07-19 12:45:21.927,0
L11023389,L11005837,L11032745,2,100,1,1,2019-07-19 10:21:42.157,0
L11023389,L11019122,L11032745,2,100,1,1,2019-07-26 07:44:40.683,0
L11023389,L11025430,L11032745,2,100,1,1,2019-07-18 12:01:49.190,0
L11023389,L11018663,L11032745,2,100,1,1,2019-07-18 12:10:36.130,0
L11023389,L11020431,L11032745,2,100,1,1,2019-07-22 20:50:41.607,0
L11023389,L11007813,L11032745,2,100,1,1,2019-07-19 12:45:50.920,0
L11023389,L11020866,L11032745,2,100,1,1,2019-07-19 12:46:55.917,0
